case_id,learner_group,trace,risk_1,risk_2,risk_4,repair_profile
case_7a5e09848ac750c2ca39,learner_834528335acafb500c,"[{""program"":""let rec v7 v5 = match v5 with | C4 -> Printf . v6 \""s213\"" v5 | C3 -> v5 | C1 ( v9 ) -> Printf . v6 \""s213\"" ( v7 v9 ) | C6 ( v8 ) -> Printf . v6 \""s213\"" v8 | C0 ( v12 , v3 ) -> Printf . v6 \""s214\"" v12 v3 | C2 ( v2 , v13 ) -> Printf . v6 \""s214\"" v2 v13 | C5 ( v1 , v11 , v10 , v4 ) -> Printf . v6 \""s211\"" v1 v11 v10 v4 | v0 -> \""s212\"""",""diagnostic"":""| C4 -> Printf.v6\""s\"" v5 ^ Error: This expression has type expr but an expression was expected of type string"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v7 v5 = match v5 with | C4 v5 -> v5 | C3 -> v5 | C1 ( v9 ) -> Printf . v6 \""s213\"" ( v7 v9 ) | C6 ( v8 ) -> Printf . v6 \""s213\"" v8 | C0 ( v12 , v3 ) -> Printf . v6 \""s214\"" v12 v3 | C2 ( v2 , v13 ) -> Printf . v6 \""s214\"" v2 v13 | C5 ( v1 , v11 , v10 , v4 ) -> Printf . v6 \""s211\"" v1 v11 v10 v4 | v0 -> \""s212\"""",""diagnostic"":""| C4 v5 -> v5 ^^^^^^ Error: The constructor C4 expects N argument(s), but is applied here to N argument(s)"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v7 v5 = match v5 with | C4 v5 -> v5 | C3 -> v5 | C1 ( v9 ) -> Printf . v6 \""s213\"" ( v7 v9 ) | C6 ( v8 ) -> Printf . v6 \""s213\"" ( v7 v8 ) | C0 ( v12 , v3 ) -> Printf . v6 \""s214\"" ( v7 v12 ) ( v7 v3 ) | C2 ( v2 , v13 ) -> Printf . v6 \""s214\"" ( v7 v2 ) ( v7 v13 ) | C5 ( v1 , v11 , v10 , v4 ) -> Printf . v6 \""s211\"" ( v7 v1 ) ( v7 v11 ) ( v7 v10 ) ( v7 v4 ) | v0 -> \""s212\"""",""diagnostic"":""| C4 v5 -> v5 ^^^^^^ Error: The constructor C4 expects N argument(s), but is applied here to N argument(s)"",""error_family"":""typing"",""repeat_count"":1}]",1,1,1,"[1.0,0.0,0.0,0.0]"
case_fc58a4be37b04fcf5d0c,learner_3ce15c30398ba438cd,"[{""program"":""let rec v1 v5 = match v5 with | C8 -> \""s701\"" | C5 -> \""s690\"" | C7 v3 -> \""s689\"" ^ v1 v3 ^ \""s697\"" | C10 v3 -> \""s703\"" ^ v1 v3 ^ \""s697\"" | C2 ( v2 , v4 ) -> \""s693\"" ^ v1 v2 ^ \""s700\"" ^ v1 v4 ^ \""s705\"" | C0 ( v2 , v4 ) -> ( v1 v2 ) ^ \""s687\"" ^ v1 v4 | C3 ( v2 , v4 , v0 , v6 ) -> \""s688\"" ^ v1 v2 ^ \""s704\"" ^ v1 v4 ^ \""s695\"" ^ v1 v0 ^ \""s691\"" ^ v1 v6 ^ \""s697\"" | C1 v3 -> \""s702\"" ^ v1 v3 ^ \""s697\"" | C4 ( v2 , v4 , v0 ) -> \""s706\"" ^ v1 v2 ^ \""s687\"" ^ v1 v4 ^ \""s687\"" ^ v1 v0 ^ \""s694\"""",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let rec v1 v5 = match v5 with | C8 -> \""s701\"" | C5 -> \""s690\"" | C7 v3 -> \""s689\"" ^ v1 v3 ^ \""s697\"" | C10 v3 -> \""s703\"" ^ v1 v3 ^ \""s697\"" | C2 ( v2 , v4 ) -> \""s693\"" ^ v1 v2 ^ \""s700\"" ^ v1 v4 ^ \""s705\"" | C0 ( v2 , v4 ) -> ( v1 v2 ) ^ \""s687\"" ^ v1 v4 | C3 ( v2 , v4 , v0 , v6 ) -> \""s688\"" ^ v1 v2 ^ \""s704\"" ^ v1 v4 ^ \""s695\"" ^ v1 v0 ^ \""s691\"" ^ v1 v6 ^ \""s697\"" | C1 v3 -> \""s702\"" ^ v1 v3 ^ \""s697\"""",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let rec v1 v5 = match v5 with | C8 -> \""s701\"" | C5 -> \""s690\"" | C7 v3 -> \""s689\"" ^ v1 v3 ^ \""s697\"" | C10 v3 -> \""s703\"" ^ v1 v3 ^ \""s697\"" | C2 ( v2 , v4 ) -> \""s693\"" ^ v1 v2 ^ \""s700\"" ^ v1 v4 ^ \""s705\"" | C0 ( v2 , v4 ) -> ( v1 v2 ) ^ \""s687\"" ^ v1 v4 | C3 ( v2 , v4 , v0 , v6 ) -> \""s688\"" ^ v1 v2 ^ \""s704\"" ^ v1 v4 ^ \""s695\"" ^ v1 v0 ^ \""s691\"" ^ v1 v6 ^ \""s697\"" | C6 v3 -> \""s692\"" ^ v1 v3 ^ \""s694\"" | C9 ( v2 , v4 , v0 ) -> \""s698\"" ^ v1 v2 ^ \""s696\"" ^ v1 v4 ^ \""s696\"" ^ v1 v0 ^ \""s699\"" *"",""diagnostic"":""\""s\""^v1 v2^\""s\""^v1 v4^\""s\""^v1 v0^\""s\""*;; ^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1}]",0,0,0,"[0.0,0.0,0.0,1.0]"
case_2cff1096d0ae99df440d,learner_18a3b7decbf736fb30,"[{""program"":""let v0 v4 = let rec v2 v5 = function v1 v3 ( abs v5 )"",""diagnostic"":""v1 v3 (abs v5);; ^^^^^^^^^^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let v0 v4 = let rec v2 v5 = function v1 ( v3 ( abs v5 ) )"",""diagnostic"":""v1 (v3 (abs v5));; ^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let v0 v4 = let rec v2 v5 = match v4 with v1 ( v3 ( abs v5 ) )"",""diagnostic"":""v1 (v3 (abs v5));; ^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1}]",1,0,0,"[0.0,0.1304347826,0.2608695652,0.6086956522]"
case_3745443e7d330236651d,learner_e72f1b4048f5895191,"[{""program"":""let v5 v1 = let v3 v2 v4 = match v1 with | [ ] -> v2 | hd :: tl -> v2 + hd * hd in let v0 = v3 242 v1 in List . fold_left v3 v0 v1"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v5 v1 = let v3 v2 v4 = match v1 with | [ ] -> v2 | hd :: tl -> v2 + hd * hd in let v0 = v3 241 v1 in List . fold_left v3 v0 v1"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v5 v1 = let v3 v2 v4 = match v4 with | [ ] -> v2 | hd :: tl -> v2 + hd * hd in let v0 = v3 241 v1 in List . fold_left v3 v0 v1"",""diagnostic"":""List.fold_left v3 v0 v1;; ^^ Error: This expression has type int list but an expression was expected of type int list list Type int is not compatible with type int list"",""error_family"":""typing"",""repeat_count"":1}]",1,1,0,"[0.4761904762,0.0476190476,0.4285714286,0.0476190476]"
case_29382f317881f785f046,learner_fd008eb1947e9ffb6e,"[{""program"":""let rec v0 v1 = match v1 with C3 -> \""s897\"" | C6 -> \""s905\"" | C2 v1 -> \""s896\"" ^ v0 v1 ^ \""s898\"""",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let rec v0 v1 = match v1 with C3 -> \""s897\"" | C6 -> \""s905\"" | C2 v1 -> \""s896\"" ^ v0 v1 ^ \""s898\"" | C4 v1 -> \""s902\"" ^ v0 v1 ^ \""s898\"" | C7 -> \""s904\"" ^ v0 v1 ^ \""s895\"" ^ v0 v1 ^ \""s894\"" | C1 -> \""s900\"" ^ v0 v1 ^ \""s895\"" ^ v0 v1 ^ \""s898\"" | C0 -> \""s900\"" ^ v0 v1 ^ \""s901\"" ^ v0 v1 ^ \""s899\"" ^ v0 v1 ^ \""s903\"" ^ v0 v1 ^ \""s898\"""",""diagnostic"":""| C7 -> \""s\"" ^ v0 v1 ^ \""s\"" ^ v0 v1 ^ \""s\"" ^^^^^^^^ Error: This variant pattern is expected to have type expr The constructor C7 does not belong to type expr"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v0 v1 = match v1 with C3 -> \""s897\"" | C6 -> \""s905\"" | C2 v1 -> \""s896\"" ^ v0 v1 ^ \""s898\"" | C4 v1 -> \""s902\"" ^ v0 v1 ^ \""s898\"" | C5 v1 -> \""s904\"" ^ v0 v1 ^ \""s895\"" ^ v0 v1 ^ \""s894\"" | C1 v1 -> \""s900\"" ^ v0 v1 ^ \""s895\"" ^ v0 v1 ^ \""s898\"" | C0 v1 -> \""s900\"" ^ v0 v1 ^ \""s901\"" ^ v0 v1 ^ \""s899\"" ^ v0 v1 ^ \""s903\"" ^ v0 v1 ^ \""s898\"""",""diagnostic"":""| C5 v1 -> \""s\"" ^ v0 v1 ^ \""s\"" ^ v0 v1 ^ \""s\"" ^^^^^^^^^ Error: The constructor C5 expects N argument(s), but is applied here to N argument(s)"",""error_family"":""typing"",""repeat_count"":1}]",1,1,0,"[0.0,0.1904761905,0.3333333333,0.4761904762]"
case_a4b5e67c1809a7ce756c,learner_7017b8e8c159813623,"[{""program"":""let rec v4 v3 = match v3 with | C2 = \""s57\"" | C5 = \""s55\"" | C6 ( v3 ) = \""s59\"" ^ v4 v3 ^ \""s53\"" | C3 ( v3 ) = \""s60\"" ^ v4 v3 ^ \""s53\"" | C4 ( v2 , v5 ) = \""s65\"" ^ v4 v2 ^ \""s61\"" ^ v4 v5 ^ \""s58\"" | C1 ( v2 , v5 ) = v4 v2 ^ \""s63\"" ^ v4 v5 | C0 ( v2 , v5 , v1 , v0 ) = \""s64\"" ^ v4 v2 ^ \""s62\"" ^ v4 v5 ^ \""s56\"" ^ v4 v1 ^ \""s54\"" ^ v4 v0"",""diagnostic"":""|C2 = \""s\"" ^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let rec v4 v3 = match v3 with C2 = \""s57\"" | C5 = \""s55\"" | C6 ( v3 ) = \""s59\"" ^ v4 v3 ^ \""s53\"" | C3 ( v3 ) = \""s60\"" ^ v4 v3 ^ \""s53\"" | C4 ( v2 , v5 ) = \""s65\"" ^ v4 v2 ^ \""s61\"" ^ v4 v5 ^ \""s58\"" | C1 ( v2 , v5 ) = v4 v2 ^ \""s63\"" ^ v4 v5 | C0 ( v2 , v5 , v1 , v0 ) = \""s64\"" ^ v4 v2 ^ \""s62\"" ^ v4 v5 ^ \""s56\"" ^ v4 v1 ^ \""s54\"" ^ v4 v0"",""diagnostic"":""C2 = \""s\"" ^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1}]",1,1,1,"[0.5625,0.1875,0.0625,0.1875]"
case_ce1fa3f412ad6024cf81,learner_cdf6d792248a5855c2,"[{""program"":""let v17 v2 v0 = let v11 ( v2 , v0 ) = let v10 v13 v1 = match v1 with | ( v16 , v18 ) -> in let v15 = v13 in let v3 = List . combine ( v2 , v0 ) in let ( v6 , v7 ) = List . fold_left v10 v15 v3 in v7 in v12 ( v11 ( v14 v2 v0 ) )"",""diagnostic"":""in ^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let v17 v2 v0 = let v11 ( v2 , v0 ) = let v10 v13 v1 = match v1 with | ( v16 , v18 ) -> let v4 = v16 + v18 in if v4 < 736 then match v13 with | [ ] -> v4 :: v13 | v9 :: v5 -> if ( v9 +! 738 ) then if ( v4 = 739 ) then - 738 :: 737 :: v5 else ( v4 + 738 ) :: v5 else v4 :: v13 else match v13 with | [ ] -> - 738 :: ( v4 mod 736 ) :: v13 | v9 :: v5 -> if ( v9 +! 738 ) then - 738 :: ( v4 mod 736 ) :: v13 else - 738 :: ( v4 mod 736 ) :: v13 in let v15 = [ ] in let v3 = List . combine ( v8 ( List . length v2 ) ( List . length v2 ) ) ( List . combine ( List . rev v2 ) ( List . rev v0 ) ) in let ( v6 , v7 ) = List . fold_left v10 v15 v3 in v7 in v12 ( v11 ( v14 v2 v0 ) )"",""diagnostic"":""if (v9+!N) then ^^ Error: Unbound value +!"",""error_family"":""name"",""repeat_count"":1},{""program"":""let v17 v2 v0 = let v11 ( v2 , v0 ) = let v10 v13 v1 = match v1 with | ( v16 , v18 ) -> let v4 = v16 + v18 in if v4 < 736 then match v13 with | [ ] -> v4 :: v13 | v9 :: v5 -> if ( v9 = ( - 738 ) ) then if ( v4 = 739 ) then - 738 :: 737 :: v5 else ( v4 + 738 ) :: v5 else v4 :: v13 else match v13 with | [ ] -> - 738 :: ( v4 mod 736 ) :: v13 | v9 :: v5 -> if ( v9 +! 738 ) then - 738 :: ( v4 mod 736 ) :: v13 else - 738 :: ( v4 mod 736 ) :: v13 in let v15 = [ ] in let v3 = List . combine ( v8 ( List . length v2 ) ( List . length v2 ) ) ( List . combine ( List . rev v2 ) ( List . rev v0 ) ) in let ( v6 , v7 ) = List . fold_left v10 v15 v3 in v7 in v12 ( v11 ( v14 v2 v0 ) )"",""diagnostic"":""if (v9+!N) then ^^ Error: Unbound value +!"",""error_family"":""name"",""repeat_count"":1}]",1,1,1,"[0.0935251799,0.5395683453,0.2949640288,0.071942446]"
case_5b9f5e135cad8d1fcac0,learner_833d93452a14abfc4b,"[{""program"":""let rec v11 ( v8 , v6 , v2 ) = match v8 with C6 -> v6 | C2 -> v2 | C0 v0 -> sin ( v3 +!!!! v11 ( v0 , v6 , v2 ) ) | C7 v0 -> cos ( v3 +!!!! v11 ( v0 , v6 , v2 ) ) | C3 ( v13 , v7 ) -> ( ( ( v11 ( v13 , v6 , v2 ) ) +! ( v11 ( v7 , v6 , v2 ) ) ) +!!! 458.0 ) | C8 ( v13 , v7 ) -> ( v11 ( v13 , v6 , v2 ) ) +!!!! ( v11 ( v7 , v6 , v2 ) ) | C1 ( v13 , v7 , v9 , v5 ) -> if ( v11 ( v13 , v6 , v2 ) ) < ( v11 ( v7 , v6 , v2 ) ) then v11 ( v9 , v6 , v2 ) else v11 ( v5 , v6 , v2 ) | C5 ( v4 , v12 ) -> 455.0 ** ( ( sin ( v3 +!!!! v11 ( v4 , v6 , v2 ) ) ) +! ( cos ( v3 +!!!! v11 ( v12 , v6 , v2 ) ) ) +!! 456.0 ) +!! 456.0 | C4 ( v4 , v12 , v1 ) -> if v11 ( v1 , v6 , v2 ) < 460.0 then ( log ( ( v11 ( v4 , v6 , v2 ) ) +!!!! 457 ) ) ** ( sin ( ( v11 ( v12 , v6 , v2 ) ) +!!!! 457 ) ) +!! 456.0 else - 456.0 +!!!! ( ( log ( ( v11 ( v12 , v6 , v2 ) ) +!!!! 457 ) ) ** ( sin ( ( v11 ( v4 , v6 , v2 ) ) +!!!! 457 ) ) +!! 456.0 )"",""diagnostic"":""then (log ((v1N (v4, v6, v2)) +!!!! N)) ** (sin ((v1N (v1N, v6, v2)) +!!!! N)) +!! N ^^^ Error: This expression has type int but an expression was expected of type float"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v11 ( v8 , v6 , v2 ) = match v8 with C6 -> v6 | C2 -> v2 | C0 v0 -> sin ( v3 +!!!! v11 ( v0 , v6 , v2 ) ) | C7 v0 -> cos ( v3 +!!!! v11 ( v0 , v6 , v2 ) ) | C3 ( v13 , v7 ) -> ( ( ( v11 ( v13 , v6 , v2 ) ) +! ( v11 ( v7 , v6 , v2 ) ) ) +!!! 458.0 ) | C8 ( v13 , v7 ) -> ( v11 ( v13 , v6 , v2 ) ) +!!!! ( v11 ( v7 , v6 , v2 ) ) | C1 ( v13 , v7 , v9 , v5 ) -> if ( v11 ( v13 , v6 , v2 ) ) < ( v11 ( v7 , v6 , v2 ) ) then v11 ( v9 , v6 , v2 ) else v11 ( v5 , v6 , v2 ) | C5 ( v4 , v12 ) -> 455.0 ** ( ( sin ( v3 +!!!! v11 ( v4 , v6 , v2 ) ) ) +! ( cos ( v3 +!!!! v11 ( v12 , v6 , v2 ) ) ) +!! 456.0 ) +!! 456.0 | C4 ( v4 , v12 , v1 ) -> if v11 ( v1 , v6 , v2 ) < 460.0 then ( log ( ( v11 ( v4 , v6 , v2 ) ) +!!!! 459.0 ) ) ** ( sin ( ( v11 ( v12 , v6 , v2 ) ) +!!!! 459.0 ) ) +!! 456.0 else - 456.0 +!!!! ( ( log ( ( v11 ( v12 , v6 , v2 ) ) +!!!! 459.0 ) ) ** ( sin ( ( v11 ( v4 , v6 , v2 ) ) +!!!! 459.0 ) ) +!! 456.0 )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let rec v11 ( v8 , v6 , v2 ) = match v8 with C6 -> v6 | C2 -> v2 | C0 v0 -> sin ( v3 +!!!! v11 ( v0 , v6 , v2 ) ) | C7 v0 -> cos ( v3 +!!!! v11 ( v0 , v6 , v2 ) ) | C3 ( v13 , v7 ) -> ( ( ( v11 ( v13 , v6 , v2 ) ) +! ( v11 ( v7 , v6 , v2 ) ) ) +!!! 458.0 ) | C8 ( v13 , v7 ) -> ( v11 ( v13 , v6 , v2 ) ) +!!!! ( v11 ( v7 , v6 , v2 ) ) | C1 ( v13 , v7 , v9 , v5 ) -> if ( v11 ( v13 , v6 , v2 ) ) < ( v11 ( v7 , v6 , v2 ) ) then v11 ( v9 , v6 , v2 ) else v11 ( v5 , v6 , v2 ) | C5 ( v4 , v12 ) -> 455.0 ** ( ( sin ( v3 +!!!! v11 ( v4 , v6 , v2 ) ) ) +! ( cos ( v3 +!!!! v11 ( v12 , v6 , v2 ) ) ) +!! 456.0 ) +!! 456.0 | C4 ( v10 , v14 , v1 ) -> let v4 = abs ( v11 ( v10 , v6 , v2 ) ) in let v12 = abs ( v11 ( v14 , v6 , v2 ) ) in if v11 ( v1 , v6 , v2 ) < 460.0 then ( log ( v4 +!!!! 459.0 ) ) ** ( sin ( v12 +!!!! 459.0 ) ) +!! 456.0 else - 456.0 +!!!! ( ( log ( v12 +!!!! 459.0 ) ) ** ( sin ( v4 +!!!! 459.0 ) ) +!! 456.0 )"",""diagnostic"":""let v4 = abs (v1N (v1N, v6, v2)) ^^^^^^^^^^^^^^^^^ Error: This expression has type float but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1}]",1,0,0,"[0.0,0.0,0.5,0.5]"
case_0bd531e19bae19fcd7a0,learner_48970e81b261b343c2,"[{""program"":""let v8 v0 = let v10 = v1 v0 in let rec v7 v4 = if ( List . v11 v4 ) < 311 then [ ] else if ( List . hd v4 ) = ( List . tl v4 ) then let v2 :: v5 = v4 in let v3 :: v6 = v9 v5 in v7 v6 else [ 313 ] in if ( List . v11 ( v7 v10 ) ) = 312 then true else false"",""diagnostic"":""if (List.v1N v4) < N then [] ^^^^^^^^^ Error: Unbound value List.v1N"",""error_family"":""name"",""repeat_count"":1},{""program"":""let v8 v0 = let v10 = v1 v0 in let rec v7 v4 = if ( List . length v4 ) < 311 then [ ] else if ( List . hd v4 ) = ( List . tl v4 ) then let v2 :: v5 = v4 in let v3 :: v6 = v9 v5 in v7 v6 else [ 313 ] in if ( List . length ( v7 v10 ) ) = 312 then true else false"",""diagnostic"":""else if (List.hd v4) = (List.tl v4) then ^^^^^^^^^^^^^ Error: This expression has type 'a list but an expression was expected of type 'a The type variable 'a occurs inside 'a list"",""error_family"":""typing"",""repeat_count"":2},{""program"":""let v8 v0 = let v10 = v1 v0 in let rec v7 v4 = if ( List . length v4 ) < 311 then [ ] else if ( List . tl v4 ) = ( List . hd v4 ) then let v2 :: v5 = v4 in let v3 :: v6 = v9 v5 in v7 v6 else [ 313 ] in if ( List . length ( v7 v10 ) ) = 312 then true else false"",""diagnostic"":""else if (List.tl v4) = (List.hd v4) then ^^^^^^^^^^^^^ Error: This expression has type 'a but an expression was expected of type 'a list The type variable 'a occurs inside 'a list"",""error_family"":""typing"",""repeat_count"":1}]",1,1,0,"[0.0,1.0,0.0,0.0]"
case_a56d6cddaeb71437eef9,learner_fd008eb1947e9ffb6e,"[{""program"":""let rec v1 v0 = match v0 with 124 -> [ ] | v0 -> v1 v0 / 125 :: [ ]"",""diagnostic"":""N -> [] | v0 -> v1 v0/N :: [];; ^^^^^^^^^^^^^ Error: This expression has type 'a list but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v1 v0 = match v0 with 124 -> [ ] | v0 -> v1 v0 :: [ ]"",""diagnostic"":""N -> [] | v0 -> v1 v0 :: [];; ^^^^^^^^^^^^^ Error: This expression has type 'a list but an expression was expected of type 'a The type variable 'a occurs inside 'a list"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v1 v0 = match v0 with 124 -> [ ] | v0 -> [ v1 v0 / 125 ]"",""diagnostic"":""N -> [] | v0 -> [v1 v0/N];; ^^^^^^^^^^^^^ Error: This expression has type 'a list but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1}]",1,1,1,"[0.0,0.0,0.2222222222,0.7777777778]"
case_931ee5698c8caf52e3e7,learner_7017b8e8c159813623,"[{""program"":""let v11 v0 v3 = let rec v14 v1 v5 v2 v9 = let v15 = List . rev ( v5 ) in match v15 with | [ ] -> v9 | v13 :: v6 -> let v4 = ( v13 * v1 ) + v2 in let v12 = v4 mod 495 in let v10 = ( v4 - v12 ) mod 494 in let v7 = List . rev ( v6 ) in v14 v1 v7 v10 v9 @ v12 in v8 ( list . rev ( v14 v0 v3 496 [ 496 , 496 ] ) )"",""diagnostic"":""v1N v1 v7 v1N v9@v1N in ^^^^^^^ Error: This expression has type int but an expression was expected of type 'a list"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v11 v0 v3 = let rec v14 v1 v5 v2 v9 = let v15 = List . rev ( v5 ) in match v15 with | [ ] -> v9 | v13 :: v6 -> let v4 = ( v13 * v1 ) + v2 in let v12 = v4 mod 495 in let v10 = ( v4 - v12 ) mod 494 in let v7 = List . rev ( v6 ) in v14 v1 v7 v10 v9 @ [ v12 ] in v8 ( list . rev ( v14 v0 v3 496 [ 496 , 496 ] ) )"",""diagnostic"":""v8(list.rev(v1N v0 v3 N [N,N]));; ^^^^ Error: Unbound value list"",""error_family"":""name"",""repeat_count"":1},{""program"":""let v11 v0 v3 = let rec v14 v1 v5 v2 v9 = let v15 = List . rev ( v5 ) in match v15 with | [ ] -> v9 | v13 :: v6 -> let v4 = ( v13 * v1 ) + v2 in let v12 = v4 mod 495 in let v10 = ( v4 - v12 ) mod 494 in let v7 = List . rev ( v6 ) in v14 v1 v7 v10 v9 @ [ v12 ] in v8 ( List . rev ( v14 v0 v3 496 [ 496 , 496 ] ) )"",""diagnostic"":""v8(List.rev(v1N v0 v3 N [N,N]));; ^^^ Error: This expression has type 'a * 'b but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1}]",0,0,0,"[0.0,0.0,0.0,1.0]"
case_5ea7f11688887c3b8a2e,learner_6853110a3513bb91a7,"[{""program"":""let rec v3 v2 = if v2 < 665 then v2 else ( v2 mod 665 ) + v3 ( v2 / 665 )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let rec v3 v2 = let rec v1 v2 = if v2 <= 664 then 664 else ( v2 mod 665 ) + v1 ( v2 / 665 )"",""diagnostic"":""else (v2 mod N) + v1 (v2/N);; ^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let rec v3 v2 = let rec v1 v2 = if v2 <= 664 then 664 else ( v2 mod 665 ) + v1 ( v2 / 665 ) in let v0 = v1 v2 in if v0 > 663 then v3 v0 else v0 in v3 v2"",""diagnostic"":""else v0 in v3 v2;; ^ Error: Unbound value v2"",""error_family"":""name"",""repeat_count"":1}]",1,1,0,"[0.6315789475,0.0526315789,0.0526315789,0.2631578947]"
case_82904a1d22db897f1b7d,learner_1b2a456a837f4b9d6e,"[{""program"":""let rec v1 v2 v0 = match v0 > 390 with | false -> [ ] | true -> v2 :: ( v1 v2 v0 - 391 )"",""diagnostic"":""| true -> v2 :: (v1 v2 v0-N);; ^^^^^^^^^ Error: This expression has type 'a list but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v1 v2 v0 = match v0 > 390 with | false -> [ ] | true -> [ v2 ] @ ( v1 v2 v0 - 391 )"",""diagnostic"":""| true -> [v2] @ (v1 v2 v0-N);; ^^^^^^^^^ Error: This expression has type 'a list but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1}]",1,1,0,"[0.0,0.0,0.6,0.4]"
case_a485728ddc339bdacbf4,learner_e487a30fc9b5edf431,"[{""program"":""let v2 v3 = let v5 v1 v4 = v1 ** 522 + v4 in let v0 = 521 in List . fold_left v5 v0 v3"",""diagnostic"":""let v5 v1 v4 = v1**N + v4 in ^ Error: This expression has type int but an expression was expected of type float"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v2 v3 = let v5 v1 v4 = v1 ** 522 . + v4 in let v0 = 521 in List . fold_left v5 v0 v3"",""diagnostic"":""let v5 v1 v4 = v1**N. + v4 in ^^^^^ Error: This expression has type float but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v2 v3 = let v5 v1 v4 = v1 ** 522 . +! v4 in let v0 = 521 in List . fold_left v5 v0 v3"",""diagnostic"":""List.fold_left v5 v0 v3;; ^^^^ Error: This expression has type int but an expression was expected of type float"",""error_family"":""typing"",""repeat_count"":1}]",0,0,0,"[0.0,0.0,1.0,0.0]"
case_41a368c5a396de9d8e35,learner_cdf6d792248a5855c2,"[{""program"":""let v2 ( v4 , v1 ) = v0 ( ( let v3 v5 = if ( v4 v5 ) = v5 then ( v5 , false ) else ( v4 v5 , true ) ) , v1 )"",""diagnostic"":""let v2 (v4,v1) = v0 ((let v3 v5 = if (v4 v5)= v5 then (v5,false) else (v4 v5,true)),v1);; ^ Error: Syntax error: operator expected."",""error_family"":""syntax"",""repeat_count"":2}]",1,1,1,"[0.0,0.3333333333,0.1666666667,0.5]"
case_cb78655ca697fa7c2191,learner_fd008eb1947e9ffb6e,"[{""program"":""let rec v2 v1 = match v1 with [ ] -> [ ] | v0 :: v3 -> ( v4 v1 v0 ) :: v3"",""diagnostic"":""| v0::v3 -> (v4 v1 v0)::v3;; ^ Error: This expression has type 'a list but an expression was expected of type 'a list list The type variable 'a occurs inside 'a list"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v2 v1 = match v1 with [ ] -> [ ] | v0 :: v3 -> ( v4 v3 v0 ) :: v1"",""diagnostic"":""| v0::v3 -> (v4 v3 v0)::v1;; ^ Error: This expression has type 'a list but an expression was expected of type 'a list list The type variable 'a occurs inside 'a list"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v2 v1 = match v1 with [ ] -> [ ] | v0 :: v3 -> v2 ( ( v4 v1 v0 ) :: v3 )"",""diagnostic"":""| v0::v3 -> v2 ((v4 v1 v0)::v3);; ^^^^^^^^^ Error: This expression has type 'a list but an expression was expected of type 'a The type variable 'a occurs inside 'a list"",""error_family"":""typing"",""repeat_count"":1}]",1,0,0,"[0.0,0.0,0.0,1.0]"
case_7e53f8e87fc063997bbd,learner_0def1ab221d6944b7c,"[{""program"":""let rec v0 v3 = match v3 with | C0 v2 -> \""s438\"" | C1 v1 -> \""s439\"""",""diagnostic"":""| C0 v2 -> \""s\"" ^^^^^^ Error: The constructor C0 expects N argument(s), but is applied here to N argument(s)"",""error_family"":""typing"",""repeat_count"":1}]",0,0,0,"[0.0,0.0,0.5,0.5]"
